LANGUAGE,TARGET CATEGORY,TARGET WORD,REFERENCE PART OF SPEECH,REFERENCE ASSOCIATION/GRAMMATICAL GENDER,REFERENCE TRANSLATION,REFERENCE WORD,COSINE SIMILARITY,SUB-LIST
de,genders,Frau,noun,masculine,sponge,Schwamm,0.14732003288401704,Female attributes
de,genders,Frau,noun,masculine,beard,Bart,0.28951795413469034,Female attributes
de,genders,Frau,noun,masculine,snowball,Schneeball,0.12540583113943368,Female attributes
de,genders,Frau,noun,masculine,cage,Käfig,0.13507596906999686,Female attributes
de,genders,Frau,noun,masculine,biscuit,Keks,0.12278795088964511,Female attributes
de,genders,Frau,noun,masculine,tummy,Bauch,0.25101808010624954,Female attributes
de,genders,Frau,noun,masculine,ladybug,Marienkäfer,0.21779848742310964,Female attributes
de,genders,Frau,noun,masculine,pumpkin,Kürbis,0.18798372803971838,Female attributes
de,genders,Frau,noun,masculine,mustard,Senf,0.13812711681484055,Female attributes
de,genders,Frau,noun,masculine,star,Stern,0.23673463934049774,Female attributes
de,genders,Frau,noun,masculine,pinecone,Tannenzapfen,0.12412493735048737,Female attributes
de,genders,Frau,noun,masculine,chair,Stuhl,0.2480211700526569,Female attributes
de,genders,Frau,noun,masculine,movie,Film,0.1951782361462378,Female attributes
de,genders,Frau,noun,masculine,burger,Burger,0.24358313695977232,Female attributes
de,genders,Frau,noun,feminine,bean,Bohne,0.2853729849136452,Female attributes
de,genders,Frau,noun,feminine,soap,Seife,0.2472033786228298,Female attributes
de,genders,Frau,noun,feminine,toilet,Toilette,0.32130486110452705,Female attributes
de,genders,Frau,noun,feminine,underpants,Unterhose,0.3490196793422637,Female attributes
de,genders,Frau,noun,feminine,pants,Hose,0.34698717181342914,Female attributes
de,genders,Frau,noun,feminine,lip,Lippe,0.24054191819478946,Female attributes
de,genders,Frau,noun,feminine,sun,Sonne,0.25914331619801,Female attributes
de,genders,Frau,noun,feminine,diaper,Windel,0.23640312654547588,Female attributes
de,genders,Frau,noun,feminine,bumblebee,Hummel,0.370243275148146,Female attributes
de,genders,Frau,noun,feminine,toothbrush,Zahnbürste,0.28373651364410996,Female attributes
de,genders,Frau,noun,feminine,pea,Erbse,0.2589226029151989,Female attributes
de,genders,Frau,noun,feminine,wall,Wand,0.2364488709604484,Female attributes
de,genders,Frau,noun,feminine,clock,Uhr,0.23274798174175404,Female attributes
de,genders,Frau,noun,feminine,dresser,Kommode,0.2739749655416865,Female attributes
de,genders,Frau,noun,feminine,tomato,Tomate,0.25711390633089753,Female attributes
de,genders,Frau,noun,feminine,lemon,Zitrone,0.25211041437828413,Female attributes
de,genders,Frau,noun,feminine,noodle,Nudel,0.29520361318358845,Female attributes
de,genders,Frau,noun,feminine,candy,Süßigkeit,0.2288483363665165,Female attributes
de,genders,Frau,noun,feminine,bench,Bank,0.2694095121509883,Female attributes
de,genders,Frau,noun,feminine,drum,Trommel,0.1668927584281268,Female attributes
de,genders,Frau,noun,feminine,shoulder,Schulter,0.24320694616812732,Female attributes
de,genders,Frau,noun,feminine,bowl,Schüssel,0.23009916570938804,Female attributes
de,genders,Frau,noun,feminine,fist,Faust,0.2814028139313727,Female attributes
de,genders,Frau,noun,feminine,button,Taste,0.1653116706171214,Female attributes
de,genders,Frau,noun,feminine,mattress,Matratze,0.25613845324196466,Female attributes
de,genders,Frau,noun,feminine,seesaw,Wippe,0.16598895144141695,Female attributes
de,genders,Frau,noun,feminine,necklace,Kette,0.23180829593045701,Female attributes
de,genders,Frau,noun,feminine,melon,Melone,0.28999729511953587,Female attributes
de,genders,Frau,noun,feminine,plane,Ebene,0.18563696363408685,Female attributes
de,genders,Frau,noun,feminine,chest,Brust,0.28822678581694633,Female attributes
de,genders,Frau,noun,feminine,ceiling,Decke,0.23395025143194176,Female attributes
de,genders,Frau,noun,feminine,barn,Scheune,0.2707184589925645,Female attributes
de,genders,Frau,noun,feminine,peanut,Erdnuss,0.18361978711095348,Female attributes
de,genders,Frau,noun,feminine,potato,Kartoffel,0.31560555842331905,Female attributes
de,determiners,der,noun,masculine,spoon,Löffel,0.1707767060363407,der
de,determiners,der,noun,masculine,ball,Ball,0.19008821107557777,der
de,determiners,der,noun,masculine,rock,Felsen,0.18337757038765046,der
de,determiners,der,noun,masculine,rain,Regen,0.20065657157050779,der
de,determiners,der,noun,masculine,tail,Schwanz,0.14954306084608457,der
de,determiners,der,noun,masculine,butterfly,Schmetterling,0.1798085435910532,der
de,determiners,der,noun,masculine,pie,Kuchen,0.18394462835467523,der
de,determiners,der,noun,masculine,fish,Fisch,0.1822744996541711,der
de,determiners,der,noun,masculine,apple,Apfel,0.20258612101614254,der
de,determiners,der,noun,masculine,fingernail,Fingernagel,0.19071953305914185,der
de,determiners,der,noun,masculine,frog,Frosch,0.2036744886786733,der
de,determiners,der,noun,masculine,lettuce,Kopfsalat,0.18618686104629253,der
de,determiners,der,noun,masculine,dirt,Schmutz,0.15399600496365398,der
de,determiners,der,noun,masculine,sidewalk,Bürgersteig,0.17078260388798133,der
de,determiners,der,noun,masculine,washcloth,Waschlappen,0.10969942290486792,der
de,determiners,der,noun,masculine,stove,Herd,0.22375456640938823,der
de,determiners,der,noun,masculine,head,Kopf,0.23657784474457333,der
de,determiners,der,noun,masculine,sand,Sand,0.16657533944917685,der
de,determiners,der,noun,masculine,mouth,Mund,0.1717973636641012,der
de,determiners,der,noun,masculine,box,Kasten,0.2514826865965394,der
de,determiners,der,noun,masculine,policeman,Polizist,0.18792999321875212,der
de,determiners,der,noun,masculine,sandbox,Sandkasten,0.15462350314549747,der
de,determiners,der,noun,masculine,snow,Schnee,0.20033524125202623,der
de,determiners,der,noun,masculine,table,Tisch,0.21753142690186505,der
de,determiners,der,noun,masculine,butt,Hintern,0.1888719991817717,der
de,determiners,der,noun,masculine,boots,Stiefel,0.1654278695385706,der
de,determiners,der,noun,masculine,pancake,Pfannkuchen,0.137275137628797,der
de,determiners,der,noun,masculine,pajama,Schlafanzug,0.09337954401802821,der
de,determiners,der,noun,masculine,sponge,Schwamm,0.15596532419335474,der
de,determiners,der,noun,masculine,beard,Bart,0.14294792973242193,der
de,determiners,der,noun,masculine,snowball,Schneeball,0.18772575981024092,der
de,determiners,der,noun,masculine,cage,Käfig,0.2026526276779365,der
de,determiners,der,noun,masculine,biscuit,Keks,0.129002106755296,der
de,determiners,der,noun,masculine,tummy,Bauch,0.21852956665231207,der
de,determiners,der,noun,masculine,ladybug,Marienkäfer,0.11563901074708892,der
de,determiners,der,noun,masculine,pumpkin,Kürbis,0.18902935434689552,der
de,determiners,der,noun,masculine,mustard,Senf,0.09953067771767835,der
de,determiners,der,noun,masculine,star,Stern,0.22360347062723016,der
de,determiners,der,noun,masculine,pinecone,Tannenzapfen,0.15660221491927998,der
de,determiners,der,noun,masculine,chair,Stuhl,0.20133601295990827,der
de,determiners,der,noun,masculine,movie,Film,0.246853381941633,der
de,determiners,der,noun,masculine,burger,Burger,0.1803029489254285,der
de,determiners,der,noun,feminine,bean,Bohne,0.19481644556730077,der
de,determiners,der,noun,feminine,soap,Seife,0.1587405397823113,der
de,determiners,der,noun,feminine,toilet,Toilette,0.2058410851684072,der
de,determiners,der,noun,feminine,underpants,Unterhose,0.19472400134519394,der
de,determiners,der,noun,feminine,pants,Hose,0.19201787353040778,der
de,determiners,der,noun,feminine,lip,Lippe,0.2286909367787906,der
de,determiners,der,noun,feminine,sun,Sonne,0.24631437655819008,der
de,determiners,der,noun,feminine,diaper,Windel,0.1707473849774974,der
de,determiners,der,noun,feminine,bumblebee,Hummel,0.21952779491450583,der
de,determiners,der,noun,feminine,toothbrush,Zahnbürste,0.14988829994055702,der
de,determiners,der,noun,feminine,pea,Erbse,0.19025698983606384,der
de,determiners,der,noun,feminine,wall,Wand,0.27259634310225134,der
de,determiners,der,noun,feminine,clock,Uhr,0.2088855722987719,der
de,determiners,der,noun,feminine,dresser,Kommode,0.17597601627364354,der
de,determiners,der,noun,feminine,tomato,Tomate,0.14587465532998403,der
de,determiners,der,noun,feminine,lemon,Zitrone,0.19051722011386168,der
de,determiners,der,noun,feminine,noodle,Nudel,0.14170136007281697,der
de,determiners,der,noun,feminine,candy,Süßigkeit,0.16491619574237876,der
de,determiners,der,noun,feminine,bench,Bank,0.2656556850767247,der
de,determiners,der,noun,feminine,drum,Trommel,0.22593844111609915,der
de,determiners,der,noun,feminine,shoulder,Schulter,0.23188025714581267,der
de,determiners,der,noun,feminine,bowl,Schüssel,0.23259350240983265,der
de,determiners,der,noun,feminine,fist,Faust,0.2188316063305083,der
de,determiners,der,noun,feminine,button,Taste,0.1797246517115118,der
de,determiners,der,noun,feminine,mattress,Matratze,0.13733057620911066,der
de,determiners,der,noun,feminine,seesaw,Wippe,0.17595924211805117,der
de,determiners,der,noun,feminine,necklace,Kette,0.2820075527270402,der
de,determiners,der,noun,feminine,melon,Melone,0.2004158193222565,der
de,determiners,der,noun,feminine,plane,Ebene,0.34331099333673326,der
de,determiners,der,noun,feminine,chest,Brust,0.26316876396147215,der
de,determiners,der,noun,feminine,ceiling,Decke,0.26034071490611693,der
de,determiners,der,noun,feminine,barn,Scheune,0.20316949035265222,der
de,determiners,der,noun,feminine,peanut,Erdnuss,0.19033115548247784,der
de,determiners,der,noun,feminine,potato,Kartoffel,0.19107484097493743,der
de,determiners,die,noun,masculine,spoon,Löffel,0.16322424362978105,die
de,determiners,die,noun,masculine,ball,Ball,0.20160610963064166,die
de,determiners,die,noun,masculine,rock,Felsen,0.18752294310792902,die
de,determiners,die,noun,masculine,rain,Regen,0.21029385327736347,die
de,determiners,die,noun,masculine,tail,Schwanz,0.1274208814845671,die
de,determiners,die,noun,masculine,butterfly,Schmetterling,0.13408509617664255,die
de,determiners,die,noun,masculine,pie,Kuchen,0.20126565892122875,die
de,determiners,die,noun,masculine,fish,Fisch,0.10793130783024342,die
de,determiners,die,noun,masculine,apple,Apfel,0.17631711980238943,die
de,determiners,die,noun,masculine,fingernail,Fingernagel,0.15755664831928196,die
de,determiners,die,noun,masculine,frog,Frosch,0.13189983717106113,die
de,determiners,die,noun,masculine,lettuce,Kopfsalat,0.15777825790294575,die
de,determiners,die,noun,masculine,dirt,Schmutz,0.17798244177744782,die
de,determiners,die,noun,masculine,sidewalk,Bürgersteig,0.16933223264528097,die
de,determiners,die,noun,masculine,washcloth,Waschlappen,0.11968275249086612,die
de,determiners,die,noun,masculine,stove,Herd,0.18148847923669748,die
de,determiners,die,noun,masculine,head,Kopf,0.2604749130580177,die
de,determiners,die,noun,masculine,sand,Sand,0.18971337912816655,die
de,determiners,die,noun,masculine,mouth,Mund,0.2011894906769318,die
de,determiners,die,noun,masculine,box,Kasten,0.225911381731934,die
de,determiners,die,noun,masculine,policeman,Polizist,0.1408008405469501,die
de,determiners,die,noun,masculine,sandbox,Sandkasten,0.14462053581945902,die
de,determiners,die,noun,masculine,snow,Schnee,0.2117490210244375,die
de,determiners,die,noun,masculine,table,Tisch,0.19716367064805057,die
de,determiners,die,noun,masculine,butt,Hintern,0.17644034911033266,die
de,determiners,die,noun,masculine,boots,Stiefel,0.2172017758490684,die
de,determiners,die,noun,masculine,pancake,Pfannkuchen,0.17842951981705038,die
de,determiners,die,noun,masculine,pajama,Schlafanzug,0.08653143700231862,die
de,determiners,die,noun,masculine,sponge,Schwamm,0.12024639487502488,die
de,determiners,die,noun,masculine,beard,Bart,0.14444564145215158,die
de,determiners,die,noun,masculine,snowball,Schneeball,0.16153272308448446,die
de,determiners,die,noun,masculine,cage,Käfig,0.1683582927712162,die
de,determiners,die,noun,masculine,biscuit,Keks,0.1532934622463643,die
de,determiners,die,noun,masculine,tummy,Bauch,0.20698919686121003,die
de,determiners,die,noun,masculine,ladybug,Marienkäfer,0.12390155292972362,die
de,determiners,die,noun,masculine,pumpkin,Kürbis,0.1710997129011687,die
de,determiners,die,noun,masculine,mustard,Senf,0.12933478854218397,die
de,determiners,die,noun,masculine,star,Stern,0.15815782659491723,die
de,determiners,die,noun,masculine,pinecone,Tannenzapfen,0.16861604895755578,die
de,determiners,die,noun,masculine,chair,Stuhl,0.17426059957727072,die
de,determiners,die,noun,masculine,movie,Film,0.22869516708755652,die
de,determiners,die,noun,masculine,burger,Burger,0.15609213717705847,die
de,determiners,die,noun,feminine,bean,Bohne,0.24880369012838463,die
de,determiners,die,noun,feminine,soap,Seife,0.2039443763887434,die
de,determiners,die,noun,feminine,toilet,Toilette,0.21125244171931312,die
de,determiners,die,noun,feminine,underpants,Unterhose,0.19725587726455096,die
de,determiners,die,noun,feminine,pants,Hose,0.2130057652274152,die
de,determiners,die,noun,feminine,lip,Lippe,0.22370797061987438,die
de,determiners,die,noun,feminine,sun,Sonne,0.2734623146116081,die
de,determiners,die,noun,feminine,diaper,Windel,0.18002454399383844,die
de,determiners,die,noun,feminine,bumblebee,Hummel,0.2211276424993759,die
de,determiners,die,noun,feminine,toothbrush,Zahnbürste,0.173250922571875,die
de,determiners,die,noun,feminine,pea,Erbse,0.18440466083194287,die
de,determiners,die,noun,feminine,wall,Wand,0.2565369538807456,die
de,determiners,die,noun,feminine,clock,Uhr,0.27905372569807035,die
de,determiners,die,noun,feminine,dresser,Kommode,0.15262449130200087,die
de,determiners,die,noun,feminine,tomato,Tomate,0.18711675365785468,die
de,determiners,die,noun,feminine,lemon,Zitrone,0.17366010621735464,die
de,determiners,die,noun,feminine,noodle,Nudel,0.16976731718452953,die
de,determiners,die,noun,feminine,candy,Süßigkeit,0.19111590033578074,die
de,determiners,die,noun,feminine,bench,Bank,0.2605743493413871,die
de,determiners,die,noun,feminine,drum,Trommel,0.20988522633835732,die
de,determiners,die,noun,feminine,shoulder,Schulter,0.26110981542855527,die
de,determiners,die,noun,feminine,bowl,Schüssel,0.2219667799356725,die
de,determiners,die,noun,feminine,fist,Faust,0.21986307249355658,die
de,determiners,die,noun,feminine,button,Taste,0.20899897637200252,die
de,determiners,die,noun,feminine,mattress,Matratze,0.15101469221155783,die
de,determiners,die,noun,feminine,seesaw,Wippe,0.19598779377734615,die
de,determiners,die,noun,feminine,necklace,Kette,0.28396906682373946,die
de,determiners,die,noun,feminine,melon,Melone,0.19646510751996835,die
de,determiners,die,noun,feminine,plane,Ebene,0.3241688677083406,die
de,determiners,die,noun,feminine,chest,Brust,0.255204497737669,die
de,determiners,die,noun,feminine,ceiling,Decke,0.2695865196884476,die
de,determiners,die,noun,feminine,barn,Scheune,0.15157289362463408,die
de,determiners,die,noun,feminine,peanut,Erdnuss,0.1689964076596761,die
de,determiners,die,noun,feminine,potato,Kartoffel,0.23848318993749038,die
de,determiners,das,noun,masculine,spoon,Löffel,0.16030197766215415,das
de,determiners,das,noun,masculine,ball,Ball,0.17864155493923886,das
de,determiners,das,noun,masculine,rock,Felsen,0.1306084296466545,das
de,determiners,das,noun,masculine,rain,Regen,0.20397080203125498,das
de,determiners,das,noun,masculine,tail,Schwanz,0.12505564135385966,das
de,determiners,das,noun,masculine,butterfly,Schmetterling,0.148107251403246,das
de,determiners,das,noun,masculine,pie,Kuchen,0.19134373616991365,das
de,determiners,das,noun,masculine,fish,Fisch,0.17093567562783255,das
de,determiners,das,noun,masculine,apple,Apfel,0.19261427579005985,das
de,determiners,das,noun,masculine,fingernail,Fingernagel,0.17731642772652204,das
de,determiners,das,noun,masculine,frog,Frosch,0.1347275097224038,das
de,determiners,das,noun,masculine,lettuce,Kopfsalat,0.14755496016969266,das
de,determiners,das,noun,masculine,dirt,Schmutz,0.16098274004357105,das
de,determiners,das,noun,masculine,sidewalk,Bürgersteig,0.15916583858938638,das
de,determiners,das,noun,masculine,washcloth,Waschlappen,0.09777485785243617,das
de,determiners,das,noun,masculine,stove,Herd,0.1466438913996565,das
de,determiners,das,noun,masculine,head,Kopf,0.22114024922784345,das
de,determiners,das,noun,masculine,sand,Sand,0.20106011775654553,das
de,determiners,das,noun,masculine,mouth,Mund,0.18814304375355168,das
