"noun","RatingType","version","question","masculine_adjective","feminine_adjective","ResponseId","Rating","NounGroup","translation","en","de","NounID"
"gato","X19_Version.3",3,19,"primitivo","femenino","R_2ARTU0ojQYqDc0b",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_7KdURltDMpTei1M",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_8igi9nJgRj7ocSW",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_2uCLuxzrKQZQfHQ",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_1rVqDsxs43rgNN7",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_6U43iQbgXrnL0lI",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_7Pjfo0dha1aVmW2",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3MLhR4QjLR1z7ie",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_58cxhVqusUuiGHv",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_5Ov0UzDlpcQAMuu",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_5hiPpPNfuKLd0YO",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_6gGzwip9OCH7jjC",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_3qEAbKRivP12dYA",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_7idrcGhREKVI4PD",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_691arihTOE6YnCU",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_7GEaNYnbjP6zJFr",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3f6k2NV8H43E3OF",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_1LSRuI7yjbkE3H6",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_1oh93oDo2ZU0l6M",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_7QPlHuxCbTSVO6o",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_7fvXF6QAaVgWSgV",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_7SqOzt70akQLc6l",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_5UV2ZFqEP9kAHgR",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_3mdY3EUYJMisK7I",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_30Z6st5x6ay5cf8",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_32L4sg2gKsS0jxy",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_7Oh5Ai6QQ9VY7sd",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_2hTjW6bj4X5LZCU",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7VY8axizasEC0jn",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_3nZ3UHvoZg3NZEU",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_16krOMqSzvcvg2t",2,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_22OcAsr0FaDujzX",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_8GwVnxzAyJaSZhI",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_7SBpkWe3U5zPG72",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_1Nzgy3vDSOy0Sjn",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_1rlwaBjFv61n2sQ",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7zMAsFmetoOlCkw",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7Pj4ZDJFcqSJQ4u",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_7mn28D6XypnnvIF",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_1Fqrt2jvQ9vZoze",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_1fC0uvEvEGfVrrz",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_6TEcPBe8MXa0cNP",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_1J5lHcVXSiRkziW",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_5rGHeeVURIlVGnN",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_79Kv0sB8sYnZvRD",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_6c1Vl2cWykcRvdX",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_7PUwq8V8E3Pmq4H",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_6dXeIsVR7kVWPjf",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_2CBsnIVuwmOnxDS",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_1NJNcVpGTKnnhJA",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_3zjff2AckbGU5Vf",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_7WAr5fSaYuGE8eb",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_3bHL8XsTopn0UAO",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_12Q3u1NKGiYmd6e",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_7rOwZyT7c72BEy5",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_7YlhYgijswwMM5N",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_6LDEr31Sh3fmH73",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_3eRJm2oxDrMLkFC",2,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_3MZp56x1QeCjEIS",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_1j9sHPooluaHiSb",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_6GvTGAgCulx7Eig",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_3nT7XARTzyI2tQg",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7Q5GgNGwOiLSjId",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_8few6aTSKnkhmI9",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_35HKReckMGcXaPC",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_3C2beK8x5fq3iUx",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_5f0D6SoypYacFeU",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_1ci2Rn6UgyGljCV",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_1ATL0ituyFrpYbY",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_3AQi8jym0iLj1q9",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_6ty4s9uLiqKKxTx",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_1J8Yrmoo5OYQK4J",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_7HsU5LkihlxamjL",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_1KOQ73ggagiHdEI",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_5lJN8vtcZBhRzcL",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_1C8SXql55t4Uq7i",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_51nnpfDD8lYPZht",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_8vF9P1vcE4746HL",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_4DFGYjmUq8IeAJX",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_1bQtLNz6fJpoMwh",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_3kgM5D8K2Qpxust",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7NJvwv3pcMluXoU",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_7DRW2PpTKlD82g1",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_20IWnJ9Y7M5Oz2a",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_3NJQ2dbt642vAa7",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_5Hpit4A2TztPUgO",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_771ELG2fhU0DKtX",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_7emg3NrW05u50fX",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_31cHL5gW0DMoZB6",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_7gD3DtkVT4cUsdH",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_7vNfdvwlFjuLeqR",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_6nO98UG7qmWLPcI",1,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_3HzaPJLbOChZMdP",1,"es-M.de-F","cat","cat","Katze",21
"gato","X16_Version.6",6,16,"forzudo","sexy","R_5VlBbTzoze4UJu9",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_3jrccdJG89jSPui",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7s0oa6jXI5eUUpV",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7jO01bJerTYSv0T",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_61yOJ7m6o63uI5r",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3QLfr2fOUTKRoOh",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_1HYPI0cgdrB51Vb",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_7upnb3jkxlRdL9V",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_7Ee3E9sR64d28Wl",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_5mX5SpRcyKzcumB",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_5IpjuisdnxcAn6j",2,"es-M.de-F","cat","cat","Katze",21
"gato","X19_Version.3",3,19,"primitivo","femenino","R_1kA5DhojvVrRx4U",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_5SkubLDmqyxJLh2",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3ndfYLVlLsFadJl",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3nV13TZnj8pI1qs",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_771s8OJW7P8MsrD",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_2dY9osDj1hxDbBW",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_1feBwJJ79rnjImJ",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_1DUL9GKJQtTnUPQ",1,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_5i7EkjOspifrGfv",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_6ikDmeuf58G0UhI",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7QXTHlOz3eRJui4",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_3rOBxVRIMket2hS",1,"es-M.de-F","cat","cat","Katze",21
"gato","X17_Version.5",5,17,"forzudo","despampanante","R_1G0SsYpdPf0B2Lp",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_5PRW13X00dHyxx8",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_6EMzlhT2y1ve0SG",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3ztBrk6Nd3DdHSM",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_7WOtFaRy5HOw9sG",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3iCrGxquxk97v8L",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_5qxQzKoBNgYWtON",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_1rS3NcPBg5nfX1R",2,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_5XchvrFFcAKQtMJ",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_1jVrgehRMYfoBM5",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_32D8oD86grXFgP1",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_3U9igvcs3t1tPmy",2,"es-M.de-F","cat","cat","Katze",21
"gato","X20_Version.2",2,20,"primitivo","virgen","R_1Zw4pw14eV1WY3T",1,"es-M.de-F","cat","cat","Katze",21
"gato","X18_Version.4",4,18,"forzudo","sentimental","R_5stDXIaDQgAYsBH",2,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_3dsowXk48iVsI2n",1,"es-M.de-F","cat","cat","Katze",21
"gato","X21_Version.1",1,21,"primitivo","sensual","R_71FT7FjYwaG986M",1,"es-M.de-F","cat","cat","Katze",21
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_7YlhYgijswwMM5N",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_7SBpkWe3U5zPG72",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_3mdY3EUYJMisK7I",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_1rlwaBjFv61n2sQ",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_2ARTU0ojQYqDc0b",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_3glkypzOf6AB9Kx",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_8igi9nJgRj7ocSW",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_2h5ZlneQ2kaLPK6",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_3nZ3UHvoZg3NZEU",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_1rVqDsxs43rgNN7",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_6U43iQbgXrnL0lI",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X35_Version.3",3,35,"poderoso","despampanante","R_3HzaPJLbOChZMdP",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_8vF9P1vcE4746HL",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_4DFGYjmUq8IeAJX",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_5MQxSsfS55v19MJ",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_79Kv0sB8sYnZvRD",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_7DRW2PpTKlD82g1",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_1Zw4pw14eV1WY3T",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_771s8OJW7P8MsrD",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X36_Version.2",2,36,"poderoso","sentimental","R_32D8oD86grXFgP1",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_3dsowXk48iVsI2n",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_1rS3NcPBg5nfX1R",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7WOtFaRy5HOw9sG",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_1jVrgehRMYfoBM5",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_71FT7FjYwaG986M",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7NJvwv3pcMluXoU",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7s0oa6jXI5eUUpV",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7jO01bJerTYSv0T",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_771ELG2fhU0DKtX",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7Q5GgNGwOiLSjId",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7VY8axizasEC0jn",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_8few6aTSKnkhmI9",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_35HKReckMGcXaPC",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_5qxQzKoBNgYWtON",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7QXTHlOz3eRJui4",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_1ci2Rn6UgyGljCV",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7zMAsFmetoOlCkw",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X1_Version.1",1,1,"masculino","femenino","R_7Pj4ZDJFcqSJQ4u",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_22OcAsr0FaDujzX",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_5VlBbTzoze4UJu9",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_3C2beK8x5fq3iUx",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_5f0D6SoypYacFeU",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_1Nzgy3vDSOy0Sjn",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_1ATL0ituyFrpYbY",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_6gGzwip9OCH7jjC",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_7KdURltDMpTei1M",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_7idrcGhREKVI4PD",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_691arihTOE6YnCU",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_5sbgGbaVSR2XfkV",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_171gNYDxUyUgsyG",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_1LSRuI7yjbkE3H6",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_7F3AvgMYp8OrN7V",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_7QPlHuxCbTSVO6o",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_7fvXF6QAaVgWSgV",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_8GwVnxzAyJaSZhI",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_5UV2ZFqEP9kAHgR",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_5hiPpPNfuKLd0YO",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X32_Version.6",6,32,"poderoso","virgen","R_30Z6st5x6ay5cf8",2,"es-M.de-F","barn","barn","Scheune",1
"granero","X33_Version.5",5,33,"poderoso","sensual","R_58cxhVqusUuiGHv",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X33_Version.5",5,33,"poderoso","sensual","R_7PUwq8V8E3Pmq4H",1,"es-M.de-F","barn","barn","Scheune",1
"granero","X33_Version.5",5,33,"poderoso","sensual","R_3qEAbKRivP12dYA",1,"es-M.de-F","barn","barn","Scheune",1
